longitude,latitude,time,fdir,ssrd,t2m,u10,v10,t_air,dirhi,ghi,dhi
9.0,48.0,2017-01-03 17:00:00,0.0,0.125,268.52057,2.1310072,1.2543945,-4.629425,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-03 18:00:00,0.0,0.125,268.9231,2.3284333,1.2810318,-4.226898,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-03 19:00:00,0.0,0.125,269.3604,2.2582688,1.1269013,-3.7895813,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-03 20:00:00,0.0,0.125,269.70996,2.2148068,1.485997,-3.440033,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-03 21:00:00,0.0,0.125,268.22107,2.3628054,1.8021883,-4.9289246,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-03 22:00:00,0.0,0.125,269.53882,2.5764232,1.7031624,-3.6111755,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-03 23:00:00,0.0,0.125,269.71576,2.5991485,1.5465918,-3.4342346,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 00:00:00,0.0,0.125,269.83615,2.9141781,1.8125585,-3.3138428,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 01:00:00,0.0,0.125,269.69037,3.1945517,1.9524554,-3.4596252,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 02:00:00,0.0,0.125,269.99643,3.4800384,1.4697299,-3.1535645,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 03:00:00,0.0,0.125,270.35977,3.6510463,1.4776601,-2.7902222,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 04:00:00,0.0,0.125,270.66147,3.9862447,2.1488805,-2.4885254,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 05:00:00,0.0,0.125,270.66,4.483929,2.8735785,-2.4899902,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 06:00:00,0.0,0.125,270.87033,4.7944136,3.0476363,-2.279663,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 07:00:00,0.0,0.125,270.6738,5.158303,2.9174998,-2.4761963,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 08:00:00,2180.25,30868.125,270.93704,5.4142466,3.1251082,-2.2129517,0.605625,8.574479,7.968854
9.0,48.0,2017-01-04 09:00:00,33900.75,182016.5,271.2206,4.7850394,2.8896425,-1.9293823,9.416875,50.56014,41.143265
9.0,48.0,2017-01-04 10:00:00,105336.0,372660.0,271.47516,4.987579,2.9762645,-1.6748352,29.26,103.51667,74.25667
9.0,48.0,2017-01-04 11:00:00,44588.25,256468.75,271.4244,5.768761,2.030334,-1.7255859,12.385625,71.24132,58.855694
9.0,48.0,2017-01-04 12:00:00,16373.25,230088.88,271.5252,5.4994664,1.8755934,-1.6247864,4.548125,63.913578,59.36545
9.0,48.0,2017-01-04 13:00:00,0.0,186554.5,271.6746,5.7065506,1.622437,-1.4754028,0.0,51.820694,51.820694
9.0,48.0,2017-01-04 14:00:00,0.0,106118.125,271.73044,5.89233,1.1350348,-1.4195557,0.0,29.477257,29.477257
9.0,48.0,2017-01-04 15:00:00,8208.0,89412.625,271.69128,5.981811,0.73649144,-1.4587097,2.28,24.83684,22.556839
9.0,48.0,2017-01-04 16:00:00,1453.5,16256.875,271.56946,6.0034003,0.109598994,-1.5805359,0.40375,4.5157986,4.1120486
9.0,48.0,2017-01-04 17:00:00,0.0,0.125,271.64703,5.596333,-0.3161917,-1.5029602,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 18:00:00,0.0,0.125,271.56436,5.181312,-0.8542253,-1.5856323,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 19:00:00,0.0,0.125,271.6064,4.6574936,-1.1173452,-1.5435791,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 20:00:00,0.0,0.125,271.4505,4.6273828,-1.2859129,-1.6994934,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 21:00:00,0.0,0.125,271.57886,4.6484036,-1.4274364,-1.5711365,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 22:00:00,0.0,0.125,271.93423,4.381381,-1.7019433,-1.2157593,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 23:00:00,0.0,0.125,272.06042,4.646983,-2.3316824,-1.0895691,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 00:00:00,0.0,0.125,271.97122,4.139641,-3.0309632,-1.178772,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 01:00:00,0.0,0.125,271.7123,3.5359995,-3.1714702,-1.4376831,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 02:00:00,0.0,0.125,271.65646,3.2746584,-3.643012,-1.4935303,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 03:00:00,0.0,0.125,271.15897,2.7837915,-3.652162,-1.9910278,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 04:00:00,0.0,0.125,271.0255,2.5866497,-3.4907115,-2.1244812,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 05:00:00,0.0,0.125,270.338,2.5607996,-3.3349543,-2.8119812,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 06:00:00,0.0,0.125,269.78104,2.4710345,-2.7680466,-3.3689575,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 07:00:00,0.0,0.125,269.36765,2.1952062,-2.3930905,-3.7823486,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 08:00:00,10773.0,49867.625,269.3894,1.8810287,-2.1139069,-3.7605896,2.9925,13.8521185,10.859618
9.0,48.0,2017-01-05 09:00:00,70067.25,264647.0,269.88547,1.8546106,-2.1478643,-3.2645264,19.463125,73.513054,54.049927
9.0,48.0,2017-01-05 10:00:00,199044.0,514233.88,270.03052,1.381924,-3.7684717,-3.1194763,55.29,142.84274,87.55274
9.0,48.0,2017-01-05 11:00:00,182927.25,529593.1,269.85428,0.834244,-4.846979,-3.2957153,50.813126,147.1092,96.29608
9.0,48.0,2017-01-05 12:00:00,388854.06,806008.75,269.78757,0.29792666,-5.0358806,-3.3624268,108.015015,223.89133,115.87631
9.0,48.0,2017-01-05 13:00:00,594353.3,906840.9,269.8318,-0.04465735,-4.7239594,-3.3182068,165.09814,251.90024,86.80209
9.0,48.0,2017-01-05 14:00:00,377397.06,673111.8,269.53445,0.062435627,-4.3790975,-3.6155396,104.83252,186.97551,82.14299
9.0,48.0,2017-01-05 15:00:00,201737.25,382334.38,268.9985,0.06556034,-4.006988,-4.1514893,56.038124,106.203995,50.16587
9.0,48.0,2017-01-05 16:00:00,23982.75,58744.0,268.41614,0.04936862,-3.599701,-4.733856,6.661875,16.317778,9.655903
9.0,48.0,2017-01-05 17:00:00,0.0,0.125,268.4372,-0.016534805,-3.4980316,-4.712799,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 18:00:00,0.0,0.125,267.6902,-0.15799987,-3.4223897,-5.4598083,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 19:00:00,0.0,0.125,267.19196,-0.21424508,-3.272936,-5.9580383,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 20:00:00,0.0,0.125,266.48706,-0.3275875,-3.0317767,-6.6629333,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 21:00:00,0.0,0.125,265.74368,-0.46564376,-2.8520255,-7.406311,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 22:00:00,0.0,0.125,265.566,-0.12930918,-2.946171,-7.5839844,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 23:00:00,0.0,0.125,265.11563,-0.31139576,-2.8286417,-8.034363,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 00:00:00,0.0,0.125,264.69574,-0.82868063,-2.9122136,-8.454254,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 01:00:00,0.0,0.125,263.97195,-1.711275,-3.001886,-9.17804,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 02:00:00,0.0,0.125,263.98138,-2.1427717,-2.699115,-9.16861,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 03:00:00,0.0,0.125,264.50717,-2.2603755,-2.363403,-8.642822,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 04:00:00,0.0,0.125,264.43176,-2.0956168,-2.082796,-8.718231,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 05:00:00,0.0,0.125,264.27148,-2.2311163,-2.023218,-8.8785095,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 06:00:00,0.0,0.125,263.9727,-2.1654973,-2.0956063,-9.177307,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 07:00:00,0.0,0.125,263.6652,-2.14334,-2.1978858,-9.484802,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 08:00:00,17997.75,61038.0,263.33374,-2.0081244,-2.3867872,-9.816254,4.999375,16.955,11.955626
9.0,48.0,2017-01-06 09:00:00,214605.0,397643.62,263.8356,-2.5600653,-2.2348933,-9.314392,59.6125,110.456566,50.844067
9.0,48.0,2017-01-06 10:00:00,476277.8,763471.75,264.16052,-2.1660652,-1.6084076,-8.989471,132.2994,212.07549,79.77609
9.0,48.0,2017-01-06 11:00:00,619148.3,972865.5,265.05255,-2.321734,-1.2680191,-8.097443,171.98564,270.24042,98.254776
9.0,48.0,2017-01-06 12:00:00,794893.56,1115137.5,265.56818,-2.3933187,-1.2550054,-7.5818176,220.80377,309.7604,88.956635
9.0,48.0,2017-01-06 13:00:00,743123.3,1038790.3,265.81476,-2.6288095,-0.7665864,-7.3352356,206.42314,288.55286,82.129715
9.0,48.0,2017-01-06 14:00:00,561222.06,800423.6,265.70306,-2.3546853,-0.64438,-7.44693,155.89502,222.33989,66.44487
9.0,48.0,2017-01-06 15:00:00,249660.0,418089.38,264.83353,-1.9356874,-1.2578521,-8.316467,69.35,116.13594,46.785942
9.0,48.0,2017-01-06 16:00:00,29070.0,66673.0,262.64767,-1.51044,-1.5067384,-10.502319,8.075,18.520277,10.445277
9.0,48.0,2017-01-06 17:00:00,0.0,0.125,261.41406,-1.9231886,-1.4042557,-11.735931,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 18:00:00,0.0,0.125,259.87515,-2.3544016,-1.0575638,-13.274841,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 19:00:00,0.0,0.125,258.74234,-2.5754051,-0.8521919,-14.407654,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 20:00:00,0.0,0.125,257.9453,-2.5597816,-0.61001575,-15.204681,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 21:00:00,0.0,0.125,258.00116,-2.4225774,-0.5925287,-15.148834,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 22:00:00,0.0,0.125,260.60544,-1.5442439,-1.346711,-12.544556,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 23:00:00,0.0,0.125,261.14285,-2.2069707,-0.8084742,-12.007141,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 00:00:00,0.0,0.125,260.24283,-2.0552793,-0.33164546,-12.907166,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 01:00:00,0.0,0.125,259.477,-1.5050427,-0.408304,-13.673004,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 02:00:00,0.0,0.125,258.9338,-0.68835175,-0.5177001,-14.216187,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 03:00:00,0.0,0.125,260.026,-0.5306951,-0.42009768,-13.123993,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 04:00:00,0.0,0.125,259.97305,-0.51762784,-0.4711356,-13.176941,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 05:00:00,0.0,0.125,260.7389,-0.4863807,-0.51668346,-12.411102,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 06:00:00,0.0,0.125,261.63165,-0.1577158,-0.028467804,-11.518341,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 07:00:00,0.0,0.125,262.29596,-0.019943595,0.4146067,-10.854034,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 08:00:00,10388.25,54405.625,262.20966,0.05817461,0.4501909,-10.940338,2.885625,15.112674,12.227049
9.0,48.0,2017-01-07 09:00:00,59123.25,292822.12,262.69193,0.45103848,0.7385248,-10.458069,16.423124,81.33948,64.91635
9.0,48.0,2017-01-07 10:00:00,229567.5,628480.44,263.80515,0.6941993,-0.0876393,-9.344849,63.76875,174.5779,110.80914
9.0,48.0,2017-01-07 11:00:00,222471.0,758834.1,264.73053,0.7609549,0.8456842,-8.419464,61.7975,210.78726,148.98976
9.0,48.0,2017-01-07 12:00:00,220547.25,808751.5,265.65884,1.1450126,1.2029499,-7.49115,61.263126,224.6532,163.39008
9.0,48.0,2017-01-07 13:00:00,320625.0,814386.5,266.5632,1.2549464,1.3092959,-6.586792,89.0625,226.21848,137.15598
9.0,48.0,2017-01-07 14:00:00,230892.75,626386.0,266.78293,1.3395982,1.3251562,-6.3670654,64.13687,173.99611,109.85924
9.0,48.0,2017-01-07 15:00:00,140989.5,346729.0,265.80316,1.3069305,1.3448801,-7.3468323,39.16375,96.313614,57.149864
9.0,48.0,2017-01-07 16:00:00,4531.5,39944.0,265.92715,1.3961273,1.2779818,-7.2228394,1.25875,11.095555,9.836805
9.0,48.0,2017-01-07 17:00:00,0.0,0.125,266.664,1.638436,1.2025431,-6.4859924,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 18:00:00,0.0,0.125,266.85257,1.7492219,1.2001032,-6.2974243,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 19:00:00,0.0,0.125,267.17963,2.0202212,1.2777784,-5.9703674,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 20:00:00,0.0,0.125,267.32178,2.3409321,1.4538695,-5.8282166,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 21:00:00,0.0,0.125,267.43274,2.4483094,1.5636722,-5.7172546,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 22:00:00,0.0,0.125,267.6242,1.9514772,1.1427617,-5.5257874,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 23:00:00,0.0,0.125,267.72357,2.0892494,0.7615021,-5.426422,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-08 00:00:00,0.0,0.125,267.76636,1.8571671,1.1732625,-5.3836365,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-08 01:00:00,0.0,0.125,268.05136,2.1503236,1.5640789,-5.098633,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-08 02:00:00,0.0,0.125,268.22833,2.2577007,1.0986372,-4.9216614,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-08 03:00:00,0.0,0.125,268.44516,2.0972033,0.64376915,-4.704834,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-08 04:00:00,0.0,0.125,268.60544,1.9446596,0.58480096,-4.5445557,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-08 05:00:00,0.0,0.125,268.83752,1.8963683,0.5547069,-4.3124695,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-08 06:00:00,0.0,0.125,269.0645,1.827056,0.506719,-4.0854797,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-08 07:00:00,0.0,0.125,269.24362,1.569976,0.31761423,-3.906372,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-08 08:00:00,4403.25,29521.625,269.39957,1.5733848,0.116105825,-3.7504272,1.223125,8.200452,6.977327
9.0,48.0,2017-01-08 09:00:00,17271.0,138282.75,269.96597,1.4833357,-0.19662872,-3.184021,4.7975,38.411877,33.614376
9.0,48.0,2017-01-08 10:00:00,67587.75,327081.12,270.38806,1.2171655,-0.87699914,-2.7619324,18.774376,90.855865,72.08149
9.0,48.0,2017-01-08 11:00:00,124488.0,466809.88,271.07993,1.2106321,-0.71880186,-2.0700684,34.58,129.6694,95.0894
9.0,48.0,2017-01-08 12:00:00,104310.0,471746.75,271.5484,1.0492823,-0.6167259,-1.601593,28.975,131.04077,102.06577
9.0,48.0,2017-01-08 13:00:00,134149.5,479675.75,272.05606,0.92684966,-0.92986715,-1.0939331,37.26375,133.24327,95.97952
9.0,48.0,2017-01-08 14:00:00,26547.75,254224.75,272.1627,0.8439023,-1.0055091,-0.9873047,7.374375,70.61799,63.243614
9.0,48.0,2017-01-08 15:00:00,6027.75,162518.38,272.18445,0.67488277,-0.6679673,-0.96554565,1.674375,45.143993,43.46962
9.0,48.0,2017-01-08 16:00:00,1197.0,30070.25,271.8269,0.58568597,-0.024807721,-1.3230896,0.3325,8.352847,8.020347
9.0,48.0,2017-01-08 17:00:00,0.0,0.125,272.00314,0.6280118,-0.2332296,-1.1468506,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-08 18:00:00,0.0,0.125,271.66446,0.16441548,-0.5978155,-1.4855347,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-08 19:00:00,0.0,0.125,271.0821,0.045107603,-0.61306584,-2.0679016,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-08 20:00:00,0.0,0.125,270.8297,0.18998146,-0.86683226,-2.320282,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-08 21:00:00,0.0,0.125,270.35977,0.26980412,-1.1437793,-2.7902222,0.0,3.4722223e-05,3.4722223e-05
