longitude,latitude,time,fdir,ssrd,t2m,u10,v10,t_air,dirhi,ghi,dhi
9.0,48.0,2017-01-01 00:00:00,0.0,0.125,270.52936,1.6712053,0.41037887,-2.620636,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-01 01:00:00,0.0,0.125,270.24237,1.954947,0.4318883,-2.9076233,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-01 02:00:00,0.0,0.125,270.32538,1.9818556,0.5409063,-2.8246155,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-01 03:00:00,0.0,0.125,270.66965,1.7685087,0.64679897,-2.4803467,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-01 04:00:00,0.0,0.125,270.63672,1.5609281,1.2692862,-2.5132751,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-01 05:00:00,0.0,0.125,270.3039,1.4338329,1.553689,-2.8460999,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-01 06:00:00,0.0,0.125,270.17365,1.5388246,1.2387686,-2.9763489,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-01 07:00:00,0.0,0.125,270.0892,1.5952846,1.0745981,-3.060791,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-01 08:00:00,28856.25,62833.125,269.88162,1.6315632,1.2367463,-3.2683716,8.015625,17.453646,9.438021
9.0,48.0,2017-01-01 09:00:00,221958.0,380888.25,270.1078,1.5123965,1.4165432,-3.0422058,61.655,105.80229,44.147293
9.0,48.0,2017-01-01 10:00:00,554553.06,770253.75,270.27957,0.9869578,0.6521304,-2.8704224,154.04251,213.95938,59.91687
9.0,48.0,2017-01-01 11:00:00,757701.06,1007722.9,271.33887,0.595822,1.8132732,-1.8111267,210.47252,279.92303,69.450516
9.0,48.0,2017-01-01 12:00:00,837814.56,1099529.0,272.27362,1.096274,1.9671484,-0.8763733,232.72627,305.4247,72.69844
9.0,48.0,2017-01-01 13:00:00,742610.3,1000492.06,273.2685,1.3980348,1.9395722,0.118499756,206.28064,277.91446,71.63382
9.0,48.0,2017-01-01 14:00:00,537795.06,750506.25,273.1647,1.162104,1.9263357,0.014709473,149.38751,208.47395,59.08644
9.0,48.0,2017-01-01 15:00:00,224651.25,373807.0,271.32526,1.1520133,1.8570274,-1.8247375,62.403126,103.83528,41.432156
9.0,48.0,2017-01-01 16:00:00,19579.5,47723.375,269.4608,1.9282787,2.1783824,-3.689209,5.43875,13.256493,7.817743
9.0,48.0,2017-01-01 17:00:00,0.0,0.125,269.19666,2.1377814,1.8766985,-3.9533386,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-01 18:00:00,0.0,0.125,268.9576,2.2261953,1.8434231,-4.192383,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-01 19:00:00,0.0,0.125,269.11722,2.1903973,1.8557405,-4.032776,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-01 20:00:00,0.0,0.125,268.9891,2.1471512,1.9993207,-4.1608887,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-01 21:00:00,0.0,0.125,269.15085,2.2329226,2.082417,-3.9991455,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-01 22:00:00,0.0,0.125,268.37143,2.3792381,0.841671,-4.7785645,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-01 23:00:00,0.0,0.125,268.2197,1.6959516,2.60324,-4.930298,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-02 00:00:00,0.0,0.125,268.42224,2.4183998,2.055944,-4.7277527,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-02 01:00:00,0.0,0.125,268.74933,2.6233375,1.1166978,-4.4006653,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-02 02:00:00,0.0,0.125,269.2389,2.4974437,0.6037801,-3.9111023,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-02 03:00:00,0.0,0.125,268.84955,2.2946682,1.0146658,-4.3004456,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-02 04:00:00,0.0,0.125,268.02072,2.385965,1.1496054,-5.1292725,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-02 05:00:00,0.0,0.125,267.81674,2.492879,0.37691972,-5.333252,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-02 06:00:00,0.0,0.125,267.73013,2.1927998,-0.43639493,-5.419861,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-02 07:00:00,0.0,0.125,267.65427,2.2367666,-0.25255346,-5.4957275,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-02 08:00:00,27317.25,60788.625,268.80588,2.2754476,0.28040293,-4.344116,7.588125,16.885729,9.297604
9.0,48.0,2017-01-02 09:00:00,211911.75,371862.12,270.5494,1.7812424,0.85123074,-2.600586,58.864376,103.29504,44.43066
9.0,48.0,2017-01-02 10:00:00,377397.06,653464.06,270.9366,1.3507046,0.46167064,-2.213379,104.83252,181.51779,76.68527
9.0,48.0,2017-01-02 11:00:00,500175.06,871734.1,271.93506,2.2463768,1.3676414,-1.2149353,138.93752,242.14836,103.210846
9.0,48.0,2017-01-02 12:00:00,410998.56,873778.7,272.69376,3.078862,0.7506694,-0.4562378,114.16627,242.71631,128.55005
9.0,48.0,2017-01-02 13:00:00,160911.0,518223.38,272.8147,2.8448532,0.18645996,-0.33529663,44.6975,143.95094,99.25345
9.0,48.0,2017-01-02 14:00:00,67374.0,422128.62,272.85406,2.5858576,-0.32278097,-0.29592896,18.715,117.25795,98.54295
9.0,48.0,2017-01-02 15:00:00,0.0,148655.12,272.3738,1.8559618,-0.7371596,-0.7761841,0.0,41.29309,41.29309
9.0,48.0,2017-01-02 16:00:00,1068.75,17154.5,272.23856,1.8501956,-1.4241751,-0.911438,0.296875,4.765139,4.468264
9.0,48.0,2017-01-02 17:00:00,0.0,0.125,271.97943,1.801664,-1.5705131,-1.1705627,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-02 18:00:00,0.0,0.125,271.764,1.4802022,-1.7231015,-1.3859863,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-02 19:00:00,0.0,0.125,271.77402,1.2154408,-2.0301166,-1.3759766,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-02 20:00:00,0.0,0.125,271.39398,1.0592747,-2.07718,-1.756012,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-02 21:00:00,0.0,0.125,271.41974,0.90527093,-2.1099038,-1.7302551,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-02 22:00:00,0.0,0.125,271.2215,0.61984754,-2.4656372,-1.9284973,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-02 23:00:00,0.0,0.125,270.85074,0.7680851,-2.1025505,-2.2992554,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-03 00:00:00,0.0,0.125,269.80432,0.8944595,-1.2783889,-3.3456726,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-03 01:00:00,0.0,0.125,270.58948,1.0025744,-1.5488197,-2.5605164,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-03 02:00:00,0.0,0.125,270.18652,0.48530445,-1.3293129,-2.9634705,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-03 03:00:00,0.0,0.125,270.1572,0.3207295,-1.6133481,-2.9927979,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-03 04:00:00,0.0,0.125,269.95392,0.3216905,-1.6824726,-3.1960754,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-03 05:00:00,0.0,0.125,269.86444,0.40602016,-1.1693709,-3.285553,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-03 06:00:00,0.0,0.125,269.36774,0.48362267,-0.75186694,-3.782257,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-03 07:00:00,0.0,0.125,268.92682,0.5465696,-0.5410007,-4.223175,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-03 08:00:00,17869.5,50865.0,268.7622,0.67774904,-0.6735505,-4.387787,4.96375,14.129167,9.165417
9.0,48.0,2017-01-03 09:00:00,124872.75,305089.62,268.28412,0.6948072,-0.33583367,-4.8658752,34.686874,84.747116,50.06024
9.0,48.0,2017-01-03 10:00:00,374276.3,677300.7,269.29544,0.6657363,-0.6959791,-3.8545532,103.965645,188.13908,84.17344
9.0,48.0,2017-01-03 11:00:00,651253.56,972466.5,270.00403,1.0386127,-0.34870255,-3.1459656,180.90376,270.12958,89.225815
9.0,48.0,2017-01-03 12:00:00,781427.3,1069309.2,270.71545,1.2416285,-0.24538374,-2.4345398,217.06314,297.03033,79.96719
9.0,48.0,2017-01-03 13:00:00,755178.8,1014804.06,271.2852,1.0931507,0.104098976,-1.8648071,209.7719,281.89,72.11812
9.0,48.0,2017-01-03 14:00:00,506373.8,736393.7,271.38324,1.127267,0.62676024,-1.7667542,140.6594,204.5538,63.89441
9.0,48.0,2017-01-03 15:00:00,230850.0,375552.38,270.45636,1.2101551,0.78982764,-2.693634,64.125,104.32011,40.195107
9.0,48.0,2017-01-03 16:00:00,19665.0,48770.5,268.59616,2.048166,1.4341921,-4.553833,5.4625,13.547361,8.084862
9.0,48.0,2017-01-03 17:00:00,0.0,0.125,268.5203,2.1310542,1.254395,-4.6296997,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-03 18:00:00,0.0,0.125,268.92325,2.3285441,1.2810521,-4.2267456,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-03 19:00:00,0.0,0.125,269.36057,2.2581494,1.126993,-3.7894287,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-03 20:00:00,0.0,0.125,269.70984,2.214663,1.4860353,-3.440155,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-03 21:00:00,0.0,0.125,268.22113,2.3629007,1.8022426,-4.9288635,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-03 22:00:00,0.0,0.125,269.5388,2.5764878,1.7031522,-3.611206,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-03 23:00:00,0.0,0.125,269.71558,2.5990717,1.5465192,-3.4344177,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 00:00:00,0.0,0.125,269.83582,2.9142869,1.8125378,-3.3141785,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 01:00:00,0.0,0.125,269.69052,3.194665,1.9524412,-3.4594727,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 02:00:00,0.0,0.125,269.99686,3.4798481,1.4696734,-3.1531372,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 03:00:00,0.0,0.125,270.36044,3.6509101,1.4777625,-2.7895508,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 04:00:00,0.0,0.125,270.66107,3.9860663,2.1487837,-2.488922,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 05:00:00,0.0,0.125,270.66034,4.4838758,2.8736706,-2.4896545,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 06:00:00,0.0,0.125,270.87006,4.794286,3.047585,-2.2799377,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 07:00:00,0.0,0.125,270.67395,5.1582727,2.9176087,-2.4760437,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 08:00:00,2180.25,30868.125,270.9366,5.414385,3.125166,-2.213379,0.605625,8.574479,7.968854
9.0,48.0,2017-01-04 09:00:00,33900.75,182016.5,271.22076,4.7851562,2.8896651,-1.9292297,9.416875,50.56014,41.143265
9.0,48.0,2017-01-04 10:00:00,105336.0,372660.0,271.47556,4.9876914,2.9762545,-1.6744385,29.26,103.51667,74.25667
9.0,48.0,2017-01-04 11:00:00,44588.25,256468.75,271.42404,5.7687616,2.0303898,-1.7259521,12.385625,71.24132,58.855694
9.0,48.0,2017-01-04 12:00:00,16373.25,230088.88,271.52496,5.4994354,1.8755955,-1.6250305,4.548125,63.913578,59.36545
9.0,48.0,2017-01-04 13:00:00,0.0,186554.5,271.67453,5.7065353,1.6224457,-1.4754639,0.0,51.820694,51.820694
9.0,48.0,2017-01-04 14:00:00,0.0,106118.125,271.73038,5.892253,1.135082,-1.4196167,0.0,29.477257,29.477257
9.0,48.0,2017-01-04 15:00:00,8208.0,89412.625,271.6917,5.9818683,0.7365136,-1.4582825,2.28,24.83684,22.556839
9.0,48.0,2017-01-04 16:00:00,1453.5,16256.875,271.56934,6.003251,0.10961419,-1.580658,0.40375,4.5157986,4.1120486
9.0,48.0,2017-01-04 17:00:00,0.0,0.125,271.64734,5.596258,-0.3161627,-1.502655,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 18:00:00,0.0,0.125,271.56503,5.181097,-0.8540828,-1.5849609,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 19:00:00,0.0,0.125,271.60654,4.6575804,-1.1173438,-1.543457,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 20:00:00,0.0,0.125,271.45053,4.6273084,-1.2859265,-1.6994629,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 21:00:00,0.0,0.125,271.57935,4.648451,-1.4274844,-1.5706482,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 22:00:00,0.0,0.125,271.93436,4.3812866,-1.7019597,-1.2156372,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-04 23:00:00,0.0,0.125,272.06033,4.646769,-2.3318005,-1.0896606,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 00:00:00,0.0,0.125,271.97086,4.13959,-3.0309496,-1.1791382,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 01:00:00,0.0,0.125,271.71246,3.5358276,-3.1714048,-1.4375305,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 02:00:00,0.0,0.125,271.65665,3.2746701,-3.6429582,-1.4933472,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 03:00:00,0.0,0.125,271.1585,2.7838283,-3.6521502,-1.9914856,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 04:00:00,0.0,0.125,271.02536,2.5865786,-3.4907374,-2.1246338,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 05:00:00,0.0,0.125,270.33755,2.5608711,-3.3348398,-2.812439,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 06:00:00,0.0,0.125,269.7807,2.4710157,-2.7680564,-3.3692932,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 07:00:00,0.0,0.125,269.36774,2.1952024,-2.3930197,-3.782257,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 08:00:00,10773.0,49867.625,269.3892,1.8811886,-2.1139483,-3.7608032,2.9925,13.8521185,10.859618
9.0,48.0,2017-01-05 09:00:00,70067.25,264647.0,269.88593,1.8547604,-2.1477752,-3.2640686,19.463125,73.513054,54.049927
9.0,48.0,2017-01-05 10:00:00,199044.0,514233.88,270.0305,1.3819377,-3.7685218,-3.1195068,55.29,142.84274,87.55274
9.0,48.0,2017-01-05 11:00:00,182927.25,529593.1,269.85443,0.8341553,-4.8469357,-3.2955627,50.813126,147.1092,96.29608
9.0,48.0,2017-01-05 12:00:00,388854.06,806008.75,269.78787,0.29814547,-5.0357413,-3.3621216,108.015015,223.89133,115.87631
9.0,48.0,2017-01-05 13:00:00,594353.3,906840.9,269.83224,-0.044699073,-4.723946,-3.317749,165.09814,251.90024,86.80209
9.0,48.0,2017-01-05 14:00:00,377397.06,673111.8,269.5345,0.06245488,-4.3790593,-3.615509,104.83252,186.97551,82.14299
9.0,48.0,2017-01-05 15:00:00,201737.25,382334.38,268.9991,0.06557822,-4.006964,-4.150879,56.038124,106.203995,50.16587
9.0,48.0,2017-01-05 16:00:00,23982.75,58744.0,268.4165,0.049481094,-3.5997553,-4.73349,6.661875,16.317778,9.655903
9.0,48.0,2017-01-05 17:00:00,0.0,0.125,268.43726,-0.016589165,-3.4980912,-4.712738,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 18:00:00,0.0,0.125,267.69077,-0.15785939,-3.4223485,-5.4592285,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 19:00:00,0.0,0.125,267.1919,-0.21407908,-3.2728853,-5.9580994,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 20:00:00,0.0,0.125,266.48688,-0.32747966,-3.031869,-6.6631165,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 21:00:00,0.0,0.125,265.74396,-0.46586686,-2.8520718,-7.4060364,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 22:00:00,0.0,0.125,265.56573,-0.12950927,-2.946199,-7.584259,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-05 23:00:00,0.0,0.125,265.11554,-0.3113826,-2.8285403,-8.034454,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 00:00:00,0.0,0.125,264.6961,-0.82889277,-2.912188,-8.453888,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 01:00:00,0.0,0.125,263.9718,-1.7113512,-3.0019026,-9.178192,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 02:00:00,0.0,0.125,263.9811,-2.14285,-2.6991158,-9.168884,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 03:00:00,0.0,0.125,264.50717,-2.2603347,-2.3634214,-8.642822,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 04:00:00,0.0,0.125,264.432,-2.0955195,-2.0826955,-8.717987,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 05:00:00,0.0,0.125,264.2717,-2.2310236,-2.0233145,-8.878296,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 06:00:00,0.0,0.125,263.9725,-2.165434,-2.0955644,-9.17749,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 07:00:00,0.0,0.125,263.66473,-2.1435707,-2.1977801,-9.48526,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 08:00:00,17997.75,61038.0,263.33408,-2.0080667,-2.3867693,-9.815918,4.999375,16.955,11.955626
9.0,48.0,2017-01-06 09:00:00,214605.0,397643.62,263.83582,-2.5601735,-2.2349162,-9.314178,59.6125,110.456566,50.844067
9.0,48.0,2017-01-06 10:00:00,476277.8,763471.75,264.16077,-2.1659143,-1.6083845,-8.989227,132.2994,212.07549,79.77609
9.0,48.0,2017-01-06 11:00:00,619148.3,972865.5,265.05255,-2.32184,-1.2680937,-8.097443,171.98564,270.24042,98.254776
9.0,48.0,2017-01-06 12:00:00,794893.56,1115137.5,265.5679,-2.393196,-1.255041,-7.5820923,220.80377,309.7604,88.956635
9.0,48.0,2017-01-06 13:00:00,743123.3,1038790.3,265.81482,-2.6288867,-0.76657426,-7.3351746,206.42314,288.55286,82.129715
9.0,48.0,2017-01-06 14:00:00,561222.06,800423.6,265.70316,-2.3547552,-0.64431965,-7.4468384,155.89502,222.33989,66.44487
9.0,48.0,2017-01-06 15:00:00,249660.0,418089.38,264.83356,-1.9357498,-1.2577988,-8.316437,69.35,116.13594,46.785942
9.0,48.0,2017-01-06 16:00:00,29070.0,66673.0,262.64767,-1.5104976,-1.506904,-10.502319,8.075,18.520277,10.445277
9.0,48.0,2017-01-06 17:00:00,0.0,0.125,261.41376,-1.9230161,-1.4043204,-11.736237,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 18:00:00,0.0,0.125,259.87564,-2.3542747,-1.0575954,-13.274353,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 19:00:00,0.0,0.125,258.74265,-2.5755498,-0.8522444,-14.407349,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 20:00:00,0.0,0.125,257.9453,-2.559693,-0.60994136,-15.204681,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 21:00:00,0.0,0.125,258.00113,-2.4225073,-0.59247637,-15.148865,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 22:00:00,0.0,0.125,260.60568,-1.5443735,-1.3465942,-12.544312,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-06 23:00:00,0.0,0.125,261.14322,-2.2067578,-0.80849016,-12.006775,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 00:00:00,0.0,0.125,260.24283,-2.0553968,-0.33160532,-12.907166,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 01:00:00,0.0,0.125,259.477,-1.5052118,-0.40826726,-13.673004,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 02:00:00,0.0,0.125,258.93375,-0.68834335,-0.51765287,-14.216248,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 03:00:00,0.0,0.125,260.02594,-0.5307358,-0.4200331,-13.124054,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 04:00:00,0.0,0.125,259.973,-0.5175218,-0.47114098,-13.177002,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 05:00:00,0.0,0.125,260.73883,-0.4865288,-0.5165498,-12.411163,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 06:00:00,0.0,0.125,261.63135,-0.15785939,-0.028450727,-11.518646,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 07:00:00,0.0,0.125,262.29553,-0.019952714,0.41460723,-10.854462,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 08:00:00,10388.25,54405.625,262.20966,0.058130264,0.45008862,-10.940338,2.885625,15.112674,12.227049
9.0,48.0,2017-01-07 09:00:00,59123.25,292822.12,262.69208,0.45118818,0.73835206,-10.457916,16.423124,81.33948,64.91635
9.0,48.0,2017-01-07 10:00:00,229567.5,628480.44,263.80502,0.6943267,-0.08764768,-9.344971,63.76875,174.5779,110.80914
9.0,48.0,2017-01-07 11:00:00,222471.0,758834.1,264.73047,0.7611177,0.84571546,-8.419525,61.7975,210.78726,148.98976
9.0,48.0,2017-01-07 12:00:00,220547.25,808751.5,265.65952,1.1450459,1.2031033,-7.4904785,61.263126,224.6532,163.39008
9.0,48.0,2017-01-07 13:00:00,320625.0,814386.5,266.56274,1.2550828,1.3091798,-6.5872498,89.0625,226.21848,137.15598
9.0,48.0,2017-01-07 14:00:00,230892.75,626386.0,266.7825,1.3396528,1.3251741,-6.3674927,64.13687,173.99611,109.85924
9.0,48.0,2017-01-07 15:00:00,140989.5,346729.0,265.80338,1.3067378,1.344845,-7.3466187,39.16375,96.313614,57.149864
9.0,48.0,2017-01-07 16:00:00,4531.5,39944.0,265.9272,1.3961128,1.2779268,-7.222809,1.25875,11.095555,9.836805
9.0,48.0,2017-01-07 17:00:00,0.0,0.125,266.6644,1.6385305,1.2025518,-6.4855957,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 18:00:00,0.0,0.125,266.85263,1.7492883,1.2001618,-6.2973633,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 19:00:00,0.0,0.125,267.17972,2.0202963,1.2777429,-5.970276,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 20:00:00,0.0,0.125,267.32144,2.3407972,1.4538631,-5.8285522,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 21:00:00,0.0,0.125,267.43237,2.4484317,1.5636165,-5.717621,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 22:00:00,0.0,0.125,267.6242,1.9515834,1.1426195,-5.5257874,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-07 23:00:00,0.0,0.125,267.7237,2.0892498,0.7615161,-5.4263,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-08 00:00:00,0.0,0.125,267.76663,1.857163,1.173321,-5.383362,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-08 01:00:00,0.0,0.125,268.05148,2.1502748,1.5639842,-5.0985107,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-08 02:00:00,0.0,0.125,268.22827,2.2576687,1.0986813,-4.9217224,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-08 03:00:00,0.0,0.125,268.44513,2.0971782,0.64385754,-4.7048645,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-08 04:00:00,0.0,0.125,268.60547,1.9446161,0.5848444,-4.544525,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-08 05:00:00,0.0,0.125,268.83737,1.896565,0.5546944,-4.312622,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-08 06:00:00,0.0,0.125,269.06427,1.827131,0.5067118,-4.085724,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-08 07:00:00,0.0,0.125,269.2432,1.5698175,0.31772277,-3.9067993,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-08 08:00:00,4403.25,29521.625,269.39993,1.5734212,0.116232514,-3.750061,1.223125,8.200452,6.977327
9.0,48.0,2017-01-08 09:00:00,17271.0,138282.75,269.9661,1.4833255,-0.1966657,-3.183899,4.7975,38.411877,33.614376
9.0,48.0,2017-01-08 10:00:00,67587.75,327081.12,270.38837,1.2171226,-0.8768791,-2.7616272,18.774376,90.855865,72.08149
9.0,48.0,2017-01-08 11:00:00,124488.0,466809.88,271.07977,1.2106357,-0.71895933,-2.070221,34.58,129.6694,95.0894
9.0,48.0,2017-01-08 12:00:00,104310.0,471746.75,271.54785,1.049184,-0.61674345,-1.6021423,28.975,131.04077,102.06577
9.0,48.0,2017-01-08 13:00:00,134149.5,479675.75,272.05603,0.92689395,-0.92982554,-1.0939636,37.26375,133.24327,95.97952
9.0,48.0,2017-01-08 14:00:00,26547.75,254224.75,272.1627,0.8440058,-1.0055681,-0.9873047,7.374375,70.61799,63.243614
9.0,48.0,2017-01-08 15:00:00,6027.75,162518.38,272.18414,0.67486596,-0.66803527,-0.96585083,1.674375,45.143993,43.46962
9.0,48.0,2017-01-08 16:00:00,1197.0,30070.25,271.827,0.58549094,-0.024957776,-1.322998,0.3325,8.352847,8.020347
9.0,48.0,2017-01-08 17:00:00,0.0,0.125,272.00305,0.6280162,-0.23306632,-1.1469421,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-08 18:00:00,0.0,0.125,271.66452,0.16432321,-0.59780777,-1.4854736,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-08 19:00:00,0.0,0.125,271.0819,0.04515648,-0.6130667,-2.0680847,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-08 20:00:00,0.0,0.125,270.83,0.19003052,-0.8667679,-2.3200073,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-01-08 21:00:00,0.0,0.125,270.36044,0.27003556,-1.1436331,-2.7895508,0.0,3.4722223e-05,3.4722223e-05
