longitude,latitude,time,swvl1,swvl2,swvl3,swvl4,vwc_rzd
9.100000381469727,47.900001525878906,2018-01-05 07:00:00,0.4096372,0.4221941,0.43624824,0.4158015,0.4314341
9.100000381469727,47.900001525878906,2018-01-05 08:00:00,0.4085823,0.42066753,0.43600652,0.41603154,0.43086565
9.100000381469727,47.900001525878906,2018-01-05 09:00:00,0.40756094,0.41918823,0.4357773,0.41625908,0.43031847
9.100000381469727,47.900001525878906,2018-01-05 10:00:00,0.4065875,0.41779873,0.43554807,0.4164591,0.42979348
9.100000381469727,47.900001525878906,2018-01-05 11:00:00,0.40563807,0.41645646,0.43530214,0.41665667,0.42926806
9.100000381469727,47.900001525878906,2018-01-05 12:00:00,0.4047222,0.4151615,0.43507293,0.4168692,0.42876697
9.100000381469727,47.900001525878906,2018-01-05 13:00:00,0.40430984,0.41394213,0.4348312,0.41703674,0.428308
9.100000381469727,47.900001525878906,2018-01-05 14:00:00,0.40519693,0.41282675,0.43458527,0.41722178,0.42795882
9.100000381469727,47.900001525878906,2018-01-05 15:00:00,0.40563807,0.41180587,0.43435603,0.41740432,0.42761028
9.100000381469727,47.900001525878906,2018-01-05 16:00:00,0.41216904,0.41101187,0.4341143,0.41755685,0.42772663
9.100000381469727,47.900001525878906,2018-01-05 17:00:00,0.4227903,0.41055343,0.43389758,0.41770938,0.42821783
9.100000381469727,47.900001525878906,2018-01-05 18:00:00,0.42814642,0.4109032,0.43366835,0.4178769,0.42850113
9.100000381469727,47.900001525878906,2018-01-05 19:00:00,0.4363557,0.41224542,0.43347245,0.41801444,0.42921662
9.100000381469727,47.900001525878906,2018-01-05 20:00:00,0.4337136,0.4160453,0.43330574,0.41815194,0.4297096
9.100000381469727,47.900001525878906,2018-01-05 21:00:00,0.43653792,0.41818154,0.4331682,0.41830447,0.4302569
9.100000381469727,47.900001525878906,2018-01-05 22:00:00,0.43551657,0.4212016,0.43304318,0.41842702,0.43072957
9.100000381469727,47.900001525878906,2018-01-05 23:00:00,0.43620226,0.42329532,0.432939,0.41854954,0.43114224
9.100000381469727,47.900001525878906,2018-01-06 00:00:00,0.4358666,0.42539847,0.43285978,0.41870207,0.4315034
